omega,delta_chi2
4.790060060060061176e+01,1.456994757783330874e+00
4.797757757757758412e+01,1.284228323460358867e+00
4.805455455455456359e+01,1.095114488842626965e+00
4.813153153153153596e+01,8.988563692830657814e-01
4.820850850850851543e+01,7.060275457571565383e-01
4.828548548548549491e+01,5.279159276146716540e-01
4.836246246246246727e+01,3.756846386338884569e-01
4.843943943943944674e+01,2.594494775674175413e-01
4.851641641641642622e+01,1.873909880210547496e-01
4.859339339339339858e+01,1.650106468991228703e-01
4.867037037037037805e+01,1.946106754114438619e-01
4.874734734734735753e+01,2.750365649154588032e-01
4.882432432432432989e+01,4.016828056566890681e-01
4.890130130130130937e+01,5.667349022613074050e-01
4.897827827827828884e+01,7.596087778911166932e-01
4.905525525525526120e+01,9.675507055737049278e-01
4.913223223223224068e+01,1.176371080135292679e+00
4.920920920920922015e+01,1.371295559319405610e+00
4.928618618618619251e+01,1.537919823507379213e+00
4.936316316316317199e+01,1.663245058854429637e+00
4.944014014014015146e+01,1.736750701822139753e+00
4.951711711711712383e+01,1.751434345707431950e+00
4.959409409409410330e+01,1.704724636705410523e+00
4.967107107107107566e+01,1.599160498374373462e+00
4.974804804804805514e+01,1.442735337116081817e+00
4.982502502502503461e+01,1.248829133175828332e+00
4.990200200200200698e+01,1.035690127598523080e+00
4.997897897897898645e+01,8.254729147955930380e-01
5.005595595595596592e+01,6.428820972318389781e-01
5.013293293293293829e+01,5.135036835045582171e-01
5.020990990990991776e+01,4.619280723579312076e-01
5.028688688688689723e+01,5.097812296964914225e-01
5.036386386386386960e+01,6.737894407631684901e-01
5.044084084084084907e+01,9.640119369756692258e-01
5.051781781781782854e+01,1.382385156449656094e+00
5.059479479479480091e+01,1.921727751211294688e+00
5.067177177177178038e+01,2.565348147100798393e+00
5.074874874874875985e+01,3.287367500197714953e+00
5.082572572572573222e+01,4.053815468144419398e+00
5.090270270270271169e+01,4.824477557554916807e+00
5.097967967967969116e+01,5.555383302914106203e+00
5.105665665665666353e+01,6.201743016149391607e+00
5.113363363363364300e+01,6.721086678140282267e+00
5.121061061061061537e+01,7.076344645771392550e+00
5.128758758758759484e+01,7.238637666837757223e+00
5.136456456456457431e+01,7.189602316392997849e+00
5.144154154154154668e+01,6.923147804820052542e+00
5.151851851851852615e+01,6.446599631140653486e+00
5.159549549549550562e+01,5.781218480173675012e+00
5.167247247247247799e+01,4.962083274014585932e+00
5.174944944944945746e+01,4.037301932862746412e+00
5.182642642642643693e+01,3.066479468268108910e+00
5.190340340340340930e+01,2.118354082533071558e+00
5.198038038038038877e+01,1.267531431132840058e+00
5.205735735735736824e+01,5.903211750279347969e-01
5.213433433433434061e+01,1.598100233813734561e-01
5.221131131131132008e+01,4.047376797290598571e-02
5.228828828828829955e+01,2.827994723317029391e-01
5.236526526526527192e+01,9.185069161862879916e-01
5.244224224224225139e+01,1.956976208429929365e+00
5.251921921921923087e+01,3.383378156892149047e+00
5.259619619619620323e+01,5.158775339811930039e+00
5.267317317317318270e+01,7.222166076753453012e+00
5.275015015015016218e+01,9.494158828323719490e+00
5.282712712712713454e+01,1.188176791458982962e+01
5.290410410410411401e+01,1.428375923318930063e+01
5.298108108108108638e+01,1.659604635165952402e+01
5.305805805805806585e+01,1.871679913220035729e+01
5.313503503503504533e+01,2.055111206425206305e+01
5.321201201201201769e+01,2.201522391692030212e+01
5.328898898898899716e+01,2.304034401915405539e+01
5.336596596596597664e+01,2.357611554071538151e+01
5.344294294294294900e+01,2.359365342477709504e+01
5.351991991991992847e+01,2.308797252157968671e+01
5.359689689689690795e+01,2.207951323109639574e+01
5.367387387387388031e+01,2.061441585391424169e+01
5.375085085085085979e+01,1.876321836427452183e+01
5.382782782782783926e+01,1.661776827847264926e+01
5.390480480480481162e+01,1.428634143941618362e+01
5.398178178178179110e+01,1.188721908991635523e+01
5.405875875875877057e+01,9.541236221986514110e+00
5.413573573573574294e+01,7.364011859925600589e+00
5.421271271271272241e+01,5.458645814738843249e+00
5.428968968968970188e+01,3.909588502192085091e+00
5.436666666666667425e+01,2.778180021195506111e+00
5.444364364364365372e+01,2.100074551163600756e+00
5.452062062062062608e+01,1.884498225260127446e+00
5.459759759759760556e+01,2.115101556058776922e+00
5.467457457457458503e+01,2.752091427921326439e+00
5.475155155155155740e+01,3.735348388864826674e+00
5.482852852852853687e+01,4.988307144140951443e+00
5.490550550550551634e+01,6.422449029444837976e+00
5.498248248248248871e+01,7.942286416342944300e+00
5.505945945945946818e+01,9.450697413806272706e+00
5.513643643643644765e+01,1.085440559939065075e+01
5.521341341341342002e+01,1.206931874798217308e+01
5.529039039039039949e+01,1.302537106742924600e+01
5.536736736736737896e+01,1.367048037132232352e+01
5.544434434434435133e+01,1.397325359839799219e+01
5.552132132132133080e+01,1.392416110075094160e+01
5.559829829829831027e+01,1.353504934849711638e+01
5.567527527527528264e+01,1.283705307391859662e+01
5.575225225225226211e+01,1.187716419016442160e+01
5.582922922922924158e+01,1.071387045636877744e+01
5.590620620620621395e+01,9.412353927130407527e+00
5.598318318318319342e+01,8.039723512845705855e+00
5.606016016016016579e+01,6.660663530724256987e+00
5.613713713713714526e+01,5.333749865962943204e+00
5.621411411411412473e+01,4.108561403602184470e+00
5.629109109109109710e+01,3.023627467063791485e+00
5.636806806806807657e+01,2.105209267949624152e+00
5.644504504504505604e+01,1.366900545217379248e+00
5.652202202202202841e+01,8.100255558363091968e-01
5.659899899899900788e+01,4.247914802994223749e-01
5.667597597597598735e+01,1.921105929396851042e-01
5.675295295295295972e+01,8.595280898736898378e-02
5.682992992992993919e+01,7.603697727677871665e-02
5.690690690690691866e+01,1.306346340580044618e-01
5.698388388388389103e+01,2.192517514838820958e-01
5.706086086086087050e+01,3.149736459611841566e-01
5.713783783783784997e+01,3.963013163889718138e-01
5.721481481481482234e+01,4.483665399552552167e-01
5.729179179179180181e+01,4.634789772593750357e-01
5.736876876876878129e+01,4.410216963415115043e-01
5.744574574574575365e+01,3.867632803380332551e-01
5.752272272272273312e+01,3.116897707586241406e-01
5.759969969969970549e+01,2.304782460905123176e-01
5.767667667667668496e+01,1.597412396193546580e-01
5.775365365365366443e+01,1.161750906267999539e-01
5.783063063063063680e+01,1.147508587843816541e-01
5.790760760760761627e+01,1.670926185463694202e-01
5.798458458458459575e+01,2.801874413231205674e-01
5.806156156156156811e+01,4.555543205215383251e-01
5.813853853853854758e+01,6.889593685948885993e-01
5.821551551551552706e+01,9.707038013992786984e-01
5.829249249249249942e+01,1.286440516651168542e+00
5.836946946946947890e+01,1.618410512862729744e+00
5.844644644644645837e+01,1.946946625830838773e+00
5.852342342342343073e+01,2.252076834297383812e+00
5.860040040040041021e+01,2.515071590551107406e+00
5.867737737737738968e+01,2.719811132018387312e+00
5.875435435435436204e+01,2.853888408059736648e+00
5.883133133133134152e+01,2.909401041893306950e+00
5.890830830830832099e+01,2.883415196959949967e+00
5.898528528528529336e+01,2.778103311070111214e+00
5.906226226226227283e+01,2.600568223700878256e+00
5.913923923923924519e+01,2.362372497731410892e+00
5.921621621621622467e+01,2.078798551501363168e+00
5.929319319319320414e+01,1.767876075270813807e+00
5.937017017017017650e+01,1.449228825064325932e+00
5.944714714714715598e+01,1.142810725843811603e+00
5.952412412412413545e+01,8.676163598896499130e-01
5.960110110110110782e+01,6.404581171275909313e-01
5.967807807807808729e+01,4.748983244162783279e-01
5.975505505505506676e+01,3.804098991818207209e-01
5.983203203203203913e+01,3.618172667989898450e-01
5.990900900900901860e+01,4.190458378070329726e-01
5.998598598598599807e+01,5.471877206215229883e-01
6.006296296296297044e+01,7.368751299802838162e-01
6.013993993993994991e+01,9.749395411270748157e-01
6.021691691691692938e+01,1.245320692409226604e+00
6.029389389389390175e+01,1.530172321651551703e+00
6.037087087087088122e+01,1.811090935718200789e+00
6.044784784784786069e+01,2.070373253288683379e+00
6.052482482482483306e+01,2.292193195346210910e+00
6.060180180180181253e+01,2.463587269232792920e+00
6.067877877877878490e+01,2.575153343762163871e+00
6.075575575575576437e+01,2.621403901733173392e+00
6.083273273273274384e+01,2.600767090286240091e+00
6.090970970970971621e+01,2.515287211252686284e+00
6.098668668668669568e+01,2.370125795267981061e+00
6.106366366366367515e+01,2.172989433595085007e+00
6.114064064064064752e+01,1.933600679632388575e+00
6.121761761761762699e+01,1.663283799436584554e+00
6.129459459459460646e+01,1.374670730793715601e+00
6.137157157157157883e+01,1.081466483299055703e+00
6.144854854854855830e+01,7.981715507398542409e-01
6.152552552552553777e+01,5.396590334176375459e-01
6.160250250250251014e+01,3.205495130819521199e-01
6.167947947947948961e+01,1.544041034642145704e-01
6.175645645645646908e+01,5.283867897097618144e-02
6.183343343343344145e+01,2.471818204071356620e-02
6.191041041041042092e+01,7.559431058817168980e-02
6.198738738738740039e+01,2.074961011968937119e-01
6.206436436436437276e+01,4.190869372733962983e-01
6.214134134134135223e+01,7.060968923509129969e-01
6.221831831831833171e+01,1.061864246568160031e+00
6.229529529529530407e+01,1.477802422315523945e+00
6.237227227227228354e+01,1.943655932910827833e+00
6.244924924924925591e+01,2.447506051748091327e+00
6.252622622622623538e+01,2.975601470417803984e+00
6.260320320320321485e+01,3.512182325898789426e+00
6.268018018018018722e+01,4.039504729815019957e+00
6.275715715715716669e+01,4.538241601667891700e+00
6.283413413413414617e+01,4.988341665156213800e+00
6.291111111111111853e+01,5.370300427468938764e+00
6.298808808808809800e+01,5.666674251309755661e+00
6.306506506506507748e+01,5.863587757777780851e+00
6.314204204204204984e+01,5.951967974203651757e+00
6.321901901901902932e+01,5.928288915744058585e+00
6.329599599599600879e+01,5.794713153114203763e+00
6.337297297297298115e+01,5.558645525295371925e+00
6.344994994994996063e+01,5.231835702393688337e+00
6.352692692692694010e+01,4.829249043641544503e+00
6.360390390390391246e+01,4.367946340827834284e+00
6.368088088088089194e+01,3.866166330246913585e+00
6.375785785785787141e+01,3.342704555744022255e+00
6.383483483483484378e+01,2.816560224686883718e+00
6.391181181181182325e+01,2.306718818091476830e+00
6.398878878878879561e+01,1.831886323322396759e+00
6.406576576576577509e+01,1.410007621617068718e+00
6.414274274274275456e+01,1.057480730560258708e+00
6.421971971971971982e+01,7.880940941312695180e-01
6.429669669669669929e+01,6.118285136802620316e-01
6.437367367367367876e+01,5.337422080183032991e-01
6.445065065065065824e+01,5.531732381900770212e-01
6.452762762762763771e+01,6.634446954238020222e-01
6.460460460460461718e+01,8.521617151540223922e-01
6.468158158158158244e+01,1.102076120183229202e+00
6.475855855855856191e+01,1.392396880496346689e+00
6.483553553553554138e+01,1.700366066385189834e+00
6.491251251251252086e+01,2.002908556221075109e+00
6.498948948948950033e+01,2.278192091350672133e+00
6.506646646646647980e+01,2.506985028145181094e+00
6.514344344344344506e+01,2.673752610907501825e+00
6.522042042042042453e+01,2.767473396853817214e+00
6.529739739739740401e+01,2.782178441591400819e+00
6.537437437437438348e+01,2.717218544676557546e+00
6.545135135135136295e+01,2.577257151825262493e+00
6.552832832832832821e+01,2.371978677874420072e+00
6.560530530530530768e+01,2.115502597505000804e+00
6.568228228228228716e+01,1.825506604537756150e+00
6.575925925925926663e+01,1.522085992206059224e+00
6.583623623623624610e+01,1.226405485431845133e+00
6.591321321321322557e+01,9.592267845985724684e-01
6.599019019019019083e+01,7.394139669814313587e-01
6.606716716716717031e+01,5.825265921210069919e-01
6.614414414414414978e+01,4.996071701344863558e-01
6.622112112112112925e+01,4.962580639161569551e-01
6.629809809809810872e+01,5.720857319290413301e-01
6.637507507507508819e+01,7.205691077206555217e-01
6.645205205205205345e+01,9.293838342061531144e-01
6.652902902902903293e+01,1.181184131317289498e+00
6.660600600600601240e+01,1.454809043345761665e+00
6.668298298298299187e+01,1.726841562069207026e+00
6.675995995995997134e+01,1.973412178813556128e+00
6.683693693693695081e+01,2.172109188939119750e+00
6.691391391391391608e+01,2.303842912619182393e+00
6.699089089089089555e+01,2.354513808405735098e+00
6.706786786786787502e+01,2.316354805713692677e+00
6.714484484484485449e+01,2.188850890467695098e+00
6.722182182182181975e+01,1.979175680858014541e+00
6.729879879879879923e+01,1.702117071601876530e+00
6.737577577577577870e+01,1.379487286810082258e+00
6.745275275275275817e+01,1.039028159446366173e+00
6.752972972972973764e+01,7.128371644039541710e-01
6.760670670670671711e+01,4.353630836096737955e-01
6.768368368368368237e+01,2.410587547090666805e-01
6.776066066066066185e+01,1.618310737772077901e-01
6.783763763763764132e+01,2.244846636686328445e-01
6.791461461461462079e+01,4.483977108615836427e-01
6.799159159159160026e+01,8.436780268052754828e-01
6.806856856856856552e+01,1.410012910298267697e+00
6.814554554554554500e+01,2.136348766684134315e+00
6.822252252252252447e+01,3.001429846570998983e+00
6.829949949949950394e+01,3.975113326083030252e+00
6.837647647647648341e+01,5.020285822878870263e+00
6.845345345345346288e+01,6.095154541245818791e+00
6.853043043043042815e+01,7.155683847195511760e+00
6.860740740740740762e+01,8.157991006231368303e+00
6.868438438438438709e+01,9.060586247262651938e+00
6.876136136136136656e+01,9.826416897661941263e+00
6.883833833833834603e+01,1.042472615997729690e+01
6.891531531531532551e+01,1.083274424177887951e+01
6.899229229229229077e+01,1.103718779990854237e+01
6.906926926926927024e+01,1.103546655101312624e+01
6.914624624624624971e+01,1.083641367481902407e+01
6.922322322322322918e+01,1.046030768539063516e+01
6.930020020020020866e+01,9.937971144582753880e+00
6.937717717717717392e+01,9.308830691459757389e+00
6.945415415415415339e+01,8.617990694733819623e+00
6.953113113113113286e+01,7.912569826047667121e+00
6.960810810810811233e+01,7.237720692091151875e+00
6.968508508508509181e+01,6.632844898262751698e+00
6.976206206206207128e+01,6.128498753638758956e+00
6.983903903903903654e+01,5.744360313682000729e+00
6.991601601601601601e+01,5.488430531423688308e+00
6.999299299299299548e+01,5.357423734022930262e+00
7.006996996996997495e+01,5.338121391058066934e+00
7.014694694694695443e+01,5.409359540084365037e+00
7.022392392392393390e+01,5.544310194993594898e+00
7.030090090090089916e+01,5.712788295702221575e+00
7.037787787787787863e+01,5.883433064689649328e+00
7.045485485485485810e+01,6.025729601078907649e+00
7.053183183183183758e+01,6.111910542490507581e+00
7.060880880880881705e+01,6.118783839944227587e+00
7.068578578578579652e+01,6.029472571577474405e+00
7.076276276276276178e+01,5.834953734805734094e+00
7.083973973973974125e+01,5.535189236458359474e+00
7.091671671671672073e+01,5.139598975473146147e+00
7.099369369369370020e+01,4.666662342086970838e+00
7.107067067067067967e+01,4.142552416713243701e+00
7.114764764764764493e+01,3.598878729528126375e+00
7.122462462462462440e+01,3.069791013977809513e+00
7.130160160160160387e+01,2.588825570462062409e+00
7.137857857857858335e+01,2.185919850484022042e+00
7.145555555555556282e+01,1.884969031187902377e+00
7.153253253253254229e+01,1.702169567203396738e+00
7.160950950950950755e+01,1.645229616761429980e+00
7.168648648648648702e+01,1.713372969849730643e+00
7.176346346346346650e+01,1.897961806560321651e+00
7.184044044044044597e+01,2.183534505854052288e+00
7.191741741741742544e+01,2.549092873349087185e+00
7.199439439439440491e+01,2.969551240466936193e+00
7.207137137137137017e+01,3.417338149643676104e+00
7.214834834834834965e+01,3.864181758491984198e+00
7.222532532532532912e+01,4.283090261999920045e+00
7.230230230230230859e+01,4.650460605054324681e+00
7.237927927927928806e+01,4.948139521769227223e+00
7.245625625625626753e+01,5.165163751602472431e+00
7.253323323323323280e+01,5.298865377068269211e+00
7.261021021021021227e+01,5.355072063889998901e+00
7.268718718718719174e+01,5.347261428955982332e+00
7.276416416416417121e+01,5.294715177693887220e+00
7.284114114114115068e+01,5.219912995403031886e+00
7.291811811811811594e+01,5.145555477962433955e+00
7.299509509509509542e+01,5.091670008906854505e+00
7.307207207207207489e+01,5.073218846746550881e+00
7.314904904904905436e+01,5.098508162134913313e+00
7.322602602602603383e+01,5.168526148667526243e+00
7.330300300300301330e+01,5.277164425405247883e+00
7.337997997997997857e+01,5.412143793619773824e+00
7.345695695695695804e+01,5.556401682084039173e+00
7.353393393393393751e+01,5.689709643310351339e+00
7.361091091091091698e+01,5.790356342560689207e+00
7.368788788788789645e+01,5.836819178085145055e+00
7.376486486486487593e+01,5.809416913487332579e+00
7.384184184184184119e+01,5.691958028450806673e+00
7.391881881881882066e+01,5.473367188157844510e+00
7.399579579579580013e+01,5.149200623642457231e+00
7.407277277277277960e+01,4.722882344127551590e+00
7.414974974974975908e+01,4.206443220420805318e+00
7.422672672672672434e+01,3.620550752976968933e+00
7.430370370370370381e+01,2.993686171247226024e+00
7.438068068068068328e+01,2.360443618015681366e+00
7.445765765765766275e+01,1.759064546718641431e+00
7.453463463463464223e+01,1.228445404405622554e+00
7.461161161161162170e+01,8.049401774216722316e-01
7.468858858858858696e+01,5.193058263313075074e-01
7.476556556556556643e+01,3.941069095864928595e-01
7.484254254254254590e+01,4.418176342741734763e-01
7.491951951951952537e+01,6.637561376541507574e-01
7.499649649649650485e+01,1.049881610992352110e+00
7.507347347347348432e+01,1.579401627039041633e+00
7.515045045045044958e+01,2.222087142916349123e+00
7.522742742742742905e+01,2.940175423628040630e+00
7.530440440440440852e+01,3.690743658234816760e+00
7.538138138138138800e+01,4.428439279116451743e+00
7.545835835835836747e+01,5.108440862032900043e+00
7.553533533533534694e+01,5.689490935531715365e+00
7.561231231231231220e+01,6.136798178245386204e+00
7.568928928928929167e+01,6.424570996472963813e+00
7.576626626626627115e+01,6.537938699848527158e+00
7.584324324324325062e+01,6.474053543681141498e+00
7.592022022022023009e+01,6.242245524952948266e+00
7.599719719719719535e+01,5.863206843303855109e+00
7.607417417417417482e+01,5.367291649980026946e+00
7.615115115115115429e+01,4.792107401988168647e+00
7.622812812812813377e+01,4.179632729459223484e+00
7.630510510510511324e+01,3.573119078170900131e+00
7.638208208208209271e+01,3.014023780721533541e+00
7.645905905905905797e+01,2.539189922462728788e+00
7.653603603603603744e+01,2.178444339848715661e+00
7.661301301301301692e+01,1.952739336097373934e+00
7.668998998998999639e+01,1.872923331933844748e+00
7.676696696696697586e+01,1.939193323959570892e+00
7.684394394394395533e+01,2.141255192709813571e+00
7.692092092092092059e+01,2.459190033327162350e+00
7.699789789789790007e+01,2.864988397195636693e+00
7.707487487487487954e+01,3.324665872517214460e+00
7.715185185185185901e+01,3.800816218622936837e+00
7.722882882882883848e+01,4.255403381326501311e+00
7.730580580580580374e+01,4.652556356638164914e+00
7.738278278278278322e+01,4.961124107567540520e+00
7.745975975975976269e+01,5.156776570960236228e+00
7.753673673673674216e+01,5.223496629878846775e+00
7.761371371371372163e+01,5.154382805891549957e+00
7.769069069069070110e+01,4.951756629966277856e+00
7.776766766766766636e+01,4.626628769042420153e+00
7.784464464464464584e+01,4.197617584797701085e+00
7.792162162162162531e+01,3.689433639067844162e+00
7.799859859859860478e+01,3.131049276527914316e+00
7.807557557557558425e+01,2.553670907360019893e+00
7.815255255255256372e+01,1.988629085185613876e+00
7.822952952952952899e+01,1.465301643328412728e+00
7.830650650650650846e+01,1.009188757808215486e+00
7.838348348348348793e+01,6.402634034598416735e-01
7.846046046046046740e+01,3.717208311112947250e-01
7.853743743743744687e+01,2.092391613133932349e-01
7.861441441441442635e+01,1.508333935849987817e-01
7.869139139139139161e+01,1.873346104825046043e-01
7.876836836836837108e+01,3.034593864097880900e-01
7.884534534534535055e+01,4.793631435049383605e-01
7.892232232232233002e+01,6.925113691773701063e-01
7.899929929929930950e+01,9.196687348840790754e-01
7.907627627627627476e+01,1.138805770789541816e+00
7.915325325325325423e+01,1.330753713578088471e+00
7.923023023023023370e+01,1.480490036127444675e+00
7.930720720720721317e+01,1.577995813440280948e+00
7.938418418418419265e+01,1.618678717729097327e+00
7.946116116116117212e+01,1.603394189619410604e+00
7.953813813813813738e+01,1.538119999864039578e+00
7.961511511511511685e+01,1.433348128304199776e+00
7.969209209209209632e+01,1.303256968774526348e+00
7.976906906906907579e+01,1.164721053478246171e+00
7.984604604604605527e+01,1.036208921058639154e+00
7.992302302302303474e+01,9.366155370059905394e-01
8.000000000000000000e+01,8.840755627536732719e-01
