label,variant,model,candidate,analysis_bins,background_fit_bins,residual_rms,residual_max_abs,fixed_omega_amplitude,fixed_omega_phase,fixed_omega_delta_chi2,phase_offset_from_prediction,locked_signed_amplitude,locked_delta_chi2,locked_local_p_one_sided,positive_sign
G1,log_175_shift0.25,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",143,143,1.0068407224622524,3.072463341165161,0.02609589495538145,-2.3132002918629038,0.04641267872457888,-2.0818086065696857,-0.010994042655239032,0.0,1.0,False
G1,log_175_shift0.25,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",143,139,1.7823738072453807,7.710196075425549,0.9535460278810932,-0.28231191273820316,61.26345397536613,-0.050920227444985255,0.9560807544229499,61.089170130358355,2.7273687289484885e-15,True
G1,log_175_shift0.5,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",143,135,2.0671464054320814,9.492669511756366,1.3473001652297254,-0.2744272157488988,123.06707412306946,-0.04303553045568087,1.3502298539624382,122.8193791943666,7.636959537666426e-29,True
G1,log_175_shift0.5,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",143,143,1.1866774367053943,3.2135159282923547,0.09612395159796484,-1.1336481828038958,0.7042534856922771,-0.9022564975106779,0.06501744905654158,0.2847812144299269,0.2967922133387152,True
G1,log_175_shift0.5,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",143,143,1.0078604254491192,2.0951047033674257,0.012857395602992682,2.9588728360647294,0.011061347787517661,-3.092920785821639,-0.012797089691395177,0.0,1.0,False
G1,log_175_shift0.5,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",143,136,1.8624471665334328,8.702896002912697,1.1141191378092952,-0.27232930363424473,84.12766082440669,-0.04093761834102683,1.1164715949932842,83.9743870019488,2.506132714499624e-20,True
G1,log_175_shift0.75,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",144,131,2.390186337964122,14.166675268360722,1.4526061047218506,-0.19167650494010005,142.39265800901,0.03971518035311786,1.4473279266780976,142.14617212100075,4.517415987140559e-33,True
G1,log_175_shift0.75,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",144,143,1.2050942389628867,5.545835262678279,0.09382778676722663,-0.623272896553281,0.6360797458796696,-0.3918812112600631,0.08928270154589733,0.5409236010157201,0.23102510406741328,True
G1,log_175_shift0.75,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",144,144,1.0076337050769797,2.5376156858484498,0.05669192845895452,-2.200356905949048,0.22491737193047356,-1.9689652206558301,-0.018236739464679085,0.0,1.0,False
G1,log_175_shift0.75,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",144,135,2.1755874267642494,12.455922290849877,1.33343115444598,-0.04622874486470342,117.92235526174125,0.1851629404285145,1.2930469627776782,113.45663061198218,8.569468103778388e-27,True
G1,log_250_shift0.0,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",204,196,1.8573824956617222,8.887025584783956,1.1000748535217124,-0.19159639895745545,114.1924354735653,0.03979528633576246,1.096081907031848,113.9894186105762,6.55028575550416e-27,True
G1,log_250_shift0.0,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",204,204,1.1681910411167993,3.3547938428950266,0.09098821061501851,-1.2430591648211904,0.9048457425831202,-1.0116674795279725,0.0537666008790666,0.2742860266565117,0.30023552633551887,True
G1,log_250_shift0.0,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",204,204,1.011966454384834,3.0407130028863487,0.00043699060270149424,-1.8389846330278814,2.023357930625025e-05,-1.6075929477346635,1.5074693844349227e-05,2.156141931664024e-08,0.49994142008501496,True
G1,log_250_shift0.0,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",204,198,1.720122001008679,7.270140768486842,0.9871190720575891,-0.12129790064610568,91.1481833931465,0.11009378464711221,0.9734063195394391,89.90148046811987,1.251598163897435e-21,True
G1,log_250_shift0.25,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",204,195,1.9470186350963414,11.082532953754747,1.0529716405351575,-0.25555634547131195,106.78967352458312,-0.024164660178094044,1.0546963227925668,106.72170769990566,2.561421723715051e-25,True
G1,log_250_shift0.25,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",204,204,1.1374691009013762,3.0254436054360356,0.04880128685739786,-1.2405458230193451,0.2614369379497248,-1.0091541377261273,0.029289471903722775,0.08230400802381155,0.38709951764022055,True
G1,log_250_shift0.25,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",204,204,1.0115032695640884,2.747977833705314,0.0043917985145065525,2.7901701964959984,0.001888288343224076,3.0215618817892165,-0.0044022024110572065,0.0,1.0,False
G1,log_250_shift0.25,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",204,196,1.7503303397960646,8.940572063772278,1.0542651934911562,-0.0868862809611046,104.42997718289757,0.1445054043321133,1.0311510315350307,102.00993325648608,2.7622025364753343e-24,True
G1,log_250_shift0.5,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",207,194,2.0492143064333956,12.003270108112906,1.1401398787375785,-0.1378735269935005,125.18524142329852,0.09351815829971741,1.1271006060183064,123.97745200762722,4.26031818038931e-29,True
G1,log_250_shift0.5,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",207,207,1.1450403208103468,3.138688752049679,0.06708812103273115,-1.6773386798379633,0.4896233681281501,-1.4459469945447454,0.013391714561165955,0.01750208173820056,0.4473753095647518,True
G1,log_250_shift0.5,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",207,207,1.0103898891406693,2.4140092784675193,0.011187585455972753,2.736122416437367,0.012566003074169885,2.9675141017305853,-0.011165142763729135,0.0,1.0,False
G1,log_250_shift0.5,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",207,197,1.9465357393396034,10.489619079283804,1.1253237784135264,0.04993792087524899,119.5265503338743,0.2813296061684669,1.0574403418723213,109.12621439952215,7.613716551165112e-26,True
G1,log_250_shift0.75,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",205,195,1.9383099856382122,11.027774227082242,1.059253156022477,-0.19345006179853702,107.3727412428492,0.03794162349468089,1.0555436111236267,107.20172958086391,2.0104282233839347e-25,True
G1,log_250_shift0.75,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",205,205,1.1850526722296368,3.272722318040232,0.09396500210201039,-1.204500970828706,0.9692144752722811,-0.9731092855354881,0.05857456808191815,0.33011679432019037,0.2827951617206621,True
G1,log_250_shift0.75,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",205,205,1.0108195439389889,2.7804394488202933,0.009723483239229613,-2.327633770825673,0.009241467753952293,-2.096242085532455,-0.0042602836754096,0.0,1.0,False
G1,log_250_shift0.75,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",205,198,1.7733583526330605,9.243714344678628,0.9765361098566452,-0.044741991332565,89.63565011901801,0.1866496939606529,0.946283122273302,86.15720817791009,8.309253546995117e-21,True
G1,log_300_shift0.0,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",245,235,1.8047933636662987,8.688281903451337,0.9561537582711523,-0.22634957284740082,104.49893440238225,0.005042112445817092,0.9557851444191785,104.4959826834388,7.8756223678437125e-25,True
G1,log_300_shift0.0,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",245,245,1.1785895440660326,3.3487845526274787,0.07318722703662678,-1.3147843970359134,0.705541557224592,-1.0833927117426956,0.03905725262557466,0.1744947736703466,0.3380738341175229,True
G1,log_300_shift0.0,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",245,245,1.0151842266802535,2.720458800717182,0.011064101001693097,3.0097701937169443,0.013813878923969014,-3.0420234281694243,-0.01092798172404507,0.0,1.0,False
G1,log_300_shift0.0,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",245,235,1.730452636117226,7.259035304476963,0.9944138955333628,0.01747731757494424,109.91424841066043,0.24886900286816216,0.9456676387973569,102.29539822134666,2.3915095030222303e-24,True
G1,log_300_shift0.25,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",247,236,1.9710793868089127,11.408826633166003,0.9769484051421338,-0.17718054427378857,109.35424349309017,0.05421114101942934,0.9713588812742665,108.99625768614749,8.129627685659646e-26,True
G1,log_300_shift0.25,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",247,247,1.1545902930184522,3.1277675348457468,0.04714151335591725,-1.6033625102155726,0.2921689789828861,-1.3719708249223548,0.012938031654487024,0.019336976748320467,0.4447023723904249,True
G1,log_300_shift0.25,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",247,247,1.0132118835150374,3.0370045240076795,0.010527774370004302,2.765782887898269,0.01311932068156807,2.997174573191487,-0.010537083427481834,0.0,1.0,False
G1,log_300_shift0.25,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",247,237,1.8523488747663004,9.500320662027375,1.0314212809514924,0.08898013437715935,118.49267031201339,0.32037181967037726,0.9534498073351584,105.0141513210433,6.063333683539951e-25,True
G1,log_300_shift0.5,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",248,238,1.7655586425731833,8.712432151141885,1.0404302097875142,-0.15875527455968091,125.39433363794217,0.072636410733537,1.0318638914515312,124.667842295107,3.0084201107210317e-29,True
G1,log_300_shift0.5,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",248,248,1.1093567004144564,3.4081381132049016,0.06945691415699502,-1.4428706860940563,0.6401935404833239,-1.2114790008008385,0.029437734865705917,0.10146549803164362,0.3750390084273177,True
G1,log_300_shift0.5,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",248,248,1.013151204292227,3.257924320199263,0.009650078624024167,2.911726698262634,0.010901071836627807,-3.1400669236237344,-0.009648931967671293,0.0,1.0,False
G1,log_300_shift0.5,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",248,241,1.7198965365841645,7.703614518070153,1.0034902615105648,-0.0017310532577175174,114.45081476813868,0.22966063203550036,0.9595256054315828,107.80099010465119,1.4858393770553416e-25,True
G1,log_300_shift0.75,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",246,238,1.7666532889127704,8.663230591432137,1.0775678243552655,-0.1620961345262921,132.62332486161847,0.06929555076692581,1.0693429276902273,131.91639991468492,7.802726327865149e-31,True
G1,log_300_shift0.75,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",246,246,1.1268132770708224,2.858652612963182,0.06317800733580435,-1.2582701474491058,0.5271914619614222,-1.026878462155888,0.036779802776021234,0.15605711712180437,0.3464064432229218,True
G1,log_300_shift0.75,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",246,246,1.0127303469853706,2.5936213294359076,0.0033831147789653813,-1.9313897137510425,0.0014331642611296047,-1.6999980284578247,-0.0001823394627638656,0.0,1.0,False
G1,log_300_shift0.75,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",246,239,1.7326254075932914,7.944137087739482,1.0385680327313993,-0.06277890379427475,121.69442371582363,0.16861278149894315,1.010667738776928,117.83697726308503,9.412052122585988e-28,True
G1,log_350_shift0.0,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",287,277,1.724233521198606,8.47263527336808,0.9348331978095775,-0.1568030274297057,115.88074417238613,0.07458865786351221,0.9271151407378829,115.15909911311974,3.631512994164956e-27,True
G1,log_350_shift0.0,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",287,286,1.1890045850274293,3.7009398082100544,0.059850322308244046,-1.4380745077157908,0.5517010548369967,-1.206682822422573,0.025423396764706063,0.08659604590820891,0.3842750100121957,True
G1,log_350_shift0.0,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",287,287,1.0160743606659108,3.1853315721027684,0.0067063308046770255,-2.742552931862068,0.005845376107231459,-2.5111612465688498,-0.005126706708711663,0.0,1.0,False
G1,log_350_shift0.0,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",287,277,1.7054486753648679,7.592342799973068,0.9541326828663818,0.04235730323881063,118.33124216076408,0.27374898853202856,0.8996513099244391,108.43746213266206,1.077725212140378e-25,True
G1,log_350_shift0.25,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",287,276,1.6477204300094381,8.212757121525101,0.9642341518440692,-0.1805723841178266,123.11001316723502,0.0508193011753913,0.9593942719578658,122.75205118900976,7.900558356135967e-29,True
G1,log_350_shift0.25,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",287,287,1.0865607399503845,3.3311157642075835,0.05986411590913982,-1.1323879813122546,0.5485571257360675,-0.9009962960190366,0.04060993214128461,0.2199373779214966,0.3195438186958617,True
G1,log_350_shift0.25,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",287,287,1.0141134246278176,3.008921889353725,0.009173143066378614,1.0705027673208403,0.012095396069014441,1.3018944526140581,0.0017879699770604724,0.0004263388992740147,0.49176323478021544,True
G1,log_350_shift0.25,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",287,281,1.5733495687869596,5.621054179441305,1.0000920450668895,0.17040102489118678,128.8732407208255,0.40179271018440466,0.8917401775645393,106.05012486230578,3.59467476664461e-25,True
G1,log_350_shift0.5,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",288,283,1.5965215501958778,7.396137711930549,0.9961069089128407,-0.10121693086964346,132.09046487844842,0.13017475442357446,0.9778068318124987,129.60998892837006,2.4937381703897293e-30,True
G1,log_350_shift0.5,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",288,288,1.0862632168848696,2.967174712582577,0.05260402278707993,-1.3460466029482105,0.4280867257424461,-1.1146549176549927,0.026777098660518504,0.09719845828982443,0.3776089268663099,True
G1,log_350_shift0.5,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",288,288,1.0147388572384342,3.0578138447271077,0.012759789358916961,-2.669326038800087,0.021334639685505863,-2.437934353506869,-0.009098761787435619,0.0,1.0,False
G1,log_350_shift0.5,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",288,273,1.8829063294100796,7.7811233875740475,0.9751078437591633,0.3081737389330113,123.6313555028878,0.5395654242262292,0.7983267425642405,86.39601161597261,7.364082632551136e-21,True
G1,log_350_shift0.75,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",287,275,1.7855057024736498,8.673105728615214,0.9379895159807053,-0.20181720416265278,118.12322609514092,0.029574481130565128,0.9354464903748781,118.00946841444102,8.628114258229946e-28,True
G1,log_350_shift0.75,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",287,287,1.1747592425554714,3.2297034194487715,0.05868952697621485,-1.3987045043243154,0.5305406052033845,-1.1673128190310975,0.027193581668146047,0.09972677589303203,0.3760788801507249,True
G1,log_350_shift0.75,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",287,287,1.017924886921957,2.9231415440065964,0.003370895219493304,3.029937222263494,0.001506679656358756,-3.0218563996228744,-0.0033157973407167717,0.0,1.0,False
G1,log_350_shift0.75,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",287,270,1.9042154726038818,7.819159254397994,0.989774934247586,0.266230425866646,126.67452876318032,0.49762211115986393,0.8334047224864299,93.6679182627048,1.86580291314018e-22,True
G1,log_400_shift0.0,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",327,317,1.592194687151522,7.125431543335114,0.8676825330978681,-0.19476814125009628,114.18348888124626,0.036623544043121625,0.8647764712664275,114.01227794362558,6.47520609151852e-27,True
G1,log_400_shift0.0,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",327,327,1.117919660577462,3.1784699915278445,0.07684940984732683,-1.4129918159154091,1.0375380801836513,-1.1816001306221913,0.034361706824666396,0.18000863941426815,0.33568290803540723,True
G1,log_400_shift0.0,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",327,327,1.0194186802196856,3.0578176492093028,0.014143420177422457,2.816831385819369,0.03094216835768293,3.048223071112587,-0.014178282408052847,0.0,1.0,False
G1,log_400_shift0.0,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",327,319,1.6039944624564972,5.750958525404349,0.9653615911280132,0.12562935256783467,137.3170219148053,0.35702103786105255,0.8798063883487278,118.00981114125022,8.626623518855221e-28,True
G1,log_400_shift0.25,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",327,319,1.5822579685798601,7.3326913943967496,0.9063639681242861,-0.10861258461390413,123.4970299496872,0.12277910067931379,0.8912124662962891,121.41255434936079,1.5519255555059083e-28,True
G1,log_400_shift0.25,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",327,327,1.1385579810341422,3.286450423022718,0.054983222445519696,-1.2566599673297139,0.5308167151651446,-1.025268282036496,0.032055693946996686,0.1570765871198887,0.3459312095667486,True
G1,log_400_shift0.25,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",327,327,1.0186378319765255,3.297909215424253,0.004581482676352702,1.225195246964191,0.0035097675242923287,1.4565869322574088,0.0001806054390162572,4.986120245575876e-06,0.4991091777029073,True
G1,log_400_shift0.25,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",327,317,1.6428079774060336,6.781271465806221,0.9942578404104394,0.06196858376809161,146.25429093827506,0.2933602690613095,0.9302090600545615,132.27026414855027,6.528787138463683e-31,True
G1,log_400_shift0.5,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",330,322,1.5796701789119805,7.599771843290483,0.879035437344337,-0.1418112533410054,118.25736659862685,0.08958043195221252,0.8694245129870459,117.2041833528815,1.2949229086767878e-27,True
G1,log_400_shift0.5,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",330,330,1.1006047545947841,3.003825879733725,0.036199374729845954,-1.1531756428832713,0.2317818318331888,-0.9217839575900536,0.024110931223366067,0.09013787598883027,0.38200097399960464,True
G1,log_400_shift0.5,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",330,330,1.0186195688291486,3.249032590750987,0.011369473810161686,1.2998473745673902,0.0220086278504823,1.531239059860608,-0.00042962859602033713,0.0,1.0,False
G1,log_400_shift0.5,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",330,307,1.8954213762446195,8.951551124308205,0.9824993542094991,0.4200458032136413,144.24469717441252,0.6514374885068592,0.7351903771334991,83.80674622351148,2.7279157421152873e-20,True
G1,log_400_shift0.75,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",330,319,1.663978778411643,9.394495645070634,0.9134605623297009,-0.13149822918660103,127.05739098887386,0.09989345610661687,0.9019578320035411,125.64143185339037,1.8418868822938522e-29,True
G1,log_400_shift0.75,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",330,329,1.1314364583381091,4.4727129795933545,0.0306340567306193,-0.6007072236326682,0.15446621620657197,-0.36931553833945024,0.02941207092090236,0.13360158733109984,0.35736331599451654,True
G1,log_400_shift0.75,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",330,330,1.01818201679771,3.34644712832487,0.009730117704803696,2.8104538168884297,0.01485872870006233,3.0418455021816477,-0.009755664556439012,0.0,1.0,False
G1,log_400_shift0.75,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",330,309,1.901831150524747,9.543226876252833,0.9635736462234401,0.4038644527049525,138.52987396667618,0.6352561379981705,0.7319845337506572,82.74927906310086,4.6574890692948853e-20,True
G1,log_500_shift0.0,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",409,400,1.4791813996979704,6.4844197531332295,0.7835703680883279,-0.14035789347530903,116.0457572127392,0.09103379181790888,0.7749328926919347,114.97244206467076,3.989937056606563e-27,True
G1,log_500_shift0.0,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",409,407,1.1225091403450362,4.047433461485195,0.04391326046346214,-1.4176566879343917,0.4237139874343825,-1.1862650026411738,0.01955477412990117,0.07321012921329384,0.3933594614565931,True
G1,log_500_shift0.0,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",409,408,1.0463727508913654,4.531202268813199,0.03241878481450396,-2.9774076006464356,0.19368448290077822,-2.7460159153532175,-0.02896945661925696,0.0,1.0,False
G1,log_500_shift0.0,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",409,381,1.7526693850664623,7.6987730464825095,0.9043166998415071,0.3791703885860069,151.12374635851302,0.6105620738792248,0.7016775070792888,94.2628737077398,1.381420028617261e-22,True
G1,log_500_shift0.25,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",410,396,1.5468286812379852,8.13151713389749,0.8055710259046105,-0.10873887761171849,121.89663573813255,0.12265280768149942,0.7922080793458945,119.82914442068738,3.447538560247044e-28,True
G1,log_500_shift0.25,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",410,410,1.1154488180012183,3.3007319214912414,0.048186759347645665,-1.3602362963888006,0.5123310885005026,-1.1288446110955828,0.02384079592310137,0.1085239079582152,0.3709154721091822,True
G1,log_500_shift0.25,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",410,410,1.0259146736069216,2.973115206310126,0.012469855086441446,1.952888427579544,0.03415010379274008,2.184280112872762,-0.007935485436023414,0.0,1.0,False
G1,log_500_shift0.25,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",410,387,1.794732174513342,8.730835127908026,0.9182103237862486,0.39948341886476063,156.33776734130197,0.6308751041579785,0.7012884028576347,93.90251801337581,1.6572609746759703e-22,True
G1,log_500_shift0.5,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",411,404,1.5128892596118886,7.0152979979442,0.8191510420593359,-0.10259457537175612,126.97171598402474,0.12879710992146182,0.8046281967071255,124.6189810260687,3.083417851264161e-29,True
G1,log_500_shift0.5,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",411,411,1.120085121797148,3.225859184451117,0.04854154153019305,-1.5456726413497364,0.5164236486746177,-1.3142809560565185,0.01576873807668579,0.04786164042582186,0.4134134268768901,True
G1,log_500_shift0.5,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",411,411,1.0229584054416523,3.3520881021206743,0.015805193815468768,2.75766361030536,0.04926703944016708,2.989055295598578,-0.01579829751752569,0.0,1.0,False
G1,log_500_shift0.5,spline_s2,"{'name': 'spline_s2', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 2.0}",411,390,1.7783514316220683,7.568703528416194,0.9222074967846197,0.3663787263297533,158.1818240902969,0.5977704116229712,0.7241183618033178,100.92826815474609,4.768781286760651e-24,True
G1,log_500_shift0.75,cheb_d7,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",411,403,1.507228925358892,6.264524705682828,0.8086921228038095,-0.11131094608778562,123.7341895808081,0.12008073920543229,0.795446242630975,121.74046765297498,1.3154943639567566e-28,True
G1,log_500_shift0.75,cheb_d12,"{'name': 'cheb_d12', 'family': 'chebyshev', 'degree': 12, 'spline_smoothing_factor': 1.0}",411,411,1.1156273608319993,3.281265534209135,0.04651592582659077,-1.3667734578001323,0.4783596203358229,-1.1353817725069144,0.022851239622125877,0.1004691724548934,0.3756336668012106,True
G1,log_500_shift0.75,spline_s1,"{'name': 'spline_s1', 'family': 'spline', 'degree': 7, 'spline_smoothing_factor': 1.0}",411,411,1.0246256510239435,2.9542893646319874,0.013551886713416112,2.5105836202517393,0.037864797207703305,2.7419753055449574,-0.012888111455597501,0.0,1.0,False
