label,start,size,candidate,analysis_bins,background_fit_bins,residual_rms,residual_max_abs,fixed_omega_amplitude,fixed_omega_phase,fixed_omega_delta_chi2,phase_offset_from_prediction,locked_signed_amplitude,locked_delta_chi2,locked_local_p_one_sided,positive_sign
G1,194,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7262178770040073,8.465651353435772,0.9344884951267046,-0.15573324663536828,115.3915477177053,0.07565843865784962,0.9268920832675182,114.65206732194758,4.689541095839718e-27,True
G1,195,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7075573720254045,8.239234802162835,0.9435145020532625,-0.12523997376377605,117.12883715871169,0.10615171152944186,0.9312346755330907,115.6468677705027,2.839667129076835e-27,True
G1,196,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7035688794286443,8.231354933574545,0.9386685660531755,-0.12066994915262395,115.78588669547332,0.11072173614059397,0.9256780247817238,114.18979470317481,5.9207151062495265e-27,True
G1,197,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7255251429448177,8.46193443495392,0.9338971433411679,-0.15484095296511372,114.98651385618587,0.07655073232810419,0.9261590947905345,114.22932519619735,5.8038519979820806e-27,True
G1,198,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7055740465962734,8.233310563515804,0.9406994558513799,-0.12413519320961239,116.16556944962008,0.10725649208360552,0.9282074202884792,114.65953456066165,4.6719151872990664e-27,True
G1,199,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.707291786818742,8.236626838752853,0.9434379819668489,-0.1265545586549915,116.79531576715567,0.10483712663822642,0.9312704866491033,115.34723953539026,3.302819619004969e-27,True
G1,200,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7273228532729452,8.482632159411176,0.9472025053329419,-0.16258525256194734,118.16620518590014,0.06880643273127057,0.9403200121687331,117.53592856340515,1.0954754045256245e-27,True
G1,201,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7079346491124952,8.237685353317158,0.9450452550847082,-0.1278255698367527,117.06930653913832,0.10356611545646521,0.9329637928472557,115.65033007983118,2.8347137492987156e-27,True
G1,202,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7252496375428905,8.459505746551393,0.9346559719099428,-0.15487451042576225,114.8299846512981,0.07651717486745566,0.9267450482445633,114.07098560965403,6.286305486557925e-27,True
G1,203,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7074545235279306,8.235667822908503,0.944368815859482,-0.12775373035732893,116.7954484852936,0.10363795493588897,0.9321596456063823,115.37614677907447,3.255024185062984e-27,True
G1,204,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7248398210539406,8.45752071236599,0.9339325288301595,-0.15452861784530006,114.57345330562327,0.07686306744791785,0.9258835902389757,113.80869827733272,7.175330491320744e-27,True
G1,205,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7030904430144438,8.22561027110477,0.9370489614836515,-0.1266145888938907,114.9178205373945,0.1047770963993272,0.9246114353104522,113.48977914756097,8.427395789511746e-27,True
G1,206,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7258950367099997,8.46178611298806,0.9370751939117719,-0.15498474093216827,115.32823268706147,0.07640694436104964,0.9289655112614459,114.56761734204122,4.8935694133993615e-27,True
G1,207,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7072825587670297,8.234399314262214,0.9442569206337479,-0.12843106061193857,116.7115876215471,0.10296062468127934,0.931899557020394,115.31178124741439,3.362406192857282e-27,True
G1,208,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.706859654343616,8.233127436950099,0.9433696620244262,-0.1286568581433511,116.51223339965486,0.10273482714986681,0.931003111374557,115.12163846570934,3.700765357060882e-27,True
G1,209,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7252680423416742,8.458672894733137,0.9349394641461419,-0.15471248393375633,114.8595726367871,0.07667920135946156,0.9266803962167895,114.09781182640859,6.201832613247269e-27,True
G1,210,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7000134374782871,8.220491352592644,0.9332779708494622,-0.13092096184824342,114.13553297169017,0.10047072344497449,0.9213229877937646,112.83483020855056,1.1725982494185485e-26,True
G1,211,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7024626597764552,8.224179753028807,0.9364491712174478,-0.13126529101183854,114.96977592818291,0.10012639428137937,0.9244742439836817,113.66984039605677,7.69582438797457e-27,True
G1,212,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7270486408683088,8.485456365871674,0.948524358686928,-0.15141087863499683,118.33601169391761,0.07998080665822108,0.9395721535299812,117.48447419410797,1.1242666673913673e-27,True
G1,213,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,275,1.743918926005531,8.950927937973438,0.9460900712585611,-0.12997612450636634,117.46355620147517,0.10141556078685157,0.933727969959789,116.10402185660917,2.2550448155949066e-27,True
G1,214,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7259593744919544,8.462011106931172,0.9354077669546772,-0.15498733108839322,115.29125545647457,0.07640435420482469,0.927081184554916,114.53626851793115,4.971546367511889e-27,True
G1,215,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.727078600615947,8.47009529302594,0.939024556040981,-0.15308739079176453,116.23578195562288,0.07830429450145338,0.9303899396717594,115.43718321228812,3.15636624814158e-27,True
G1,216,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7263670597245069,8.46439414075678,0.9357304229595154,-0.1549926546154512,115.53534124577277,0.07639903067776671,0.9274122111021488,114.78080749127253,4.394759920047959e-27,True
G1,217,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7261778957402576,8.463470741129674,0.9348478126765508,-0.15579264906220738,115.41316892729492,0.07559903623101054,0.9266687364330797,114.67610464733741,4.633038908841381e-27,True
G1,218,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7207484596275884,8.449160727513956,0.9276337735357402,-0.16341298485394812,113.83901032073982,0.06797870043926979,0.9205954057874554,113.25227424028515,9.499793021669336e-27,True
G1,219,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7270867550561384,8.480464432695642,0.9402207790591915,-0.14991253376433844,116.8087391344385,0.08147915152887948,0.9311872065076566,115.94371771304804,2.4448928970955663e-27,True
G1,220,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7255689886039889,8.461587415962772,0.9331928667883937,-0.1589042993058089,115.28145096388585,0.07248738598740899,0.925551653505519,114.60692720624365,4.797516506036395e-27,True
G1,221,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7272382839156897,8.476531844636995,0.9374387814512555,-0.15186981150660392,116.28509141132781,0.07952187378661399,0.928798010743894,115.46639135940359,3.110218490582158e-27,True
G1,222,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7265248733087066,8.482782593661973,0.9380771093242255,-0.14897374364064297,116.45373918826704,0.08241794165257493,0.9290503985045481,115.57340303884075,2.946834833012592e-27,True
G1,223,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.727004423336775,8.47851481420078,0.9364802898049291,-0.1513495298525545,116.1394602917295,0.0800421554406634,0.9278644176752,115.31191928922738,3.3621721455658116e-27,True
G1,224,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,275,1.7430990047645953,8.940167500549004,0.9290049347873491,-0.12615314156541663,113.9580094938334,0.10523854372780128,0.9166070425184393,112.55236159984975,1.352139647828957e-26,True
G1,225,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7268396170269151,8.478306340066384,0.9351472282662117,-0.15191448551142953,115.87406448824731,0.07947719978178838,0.9267211507056498,115.06033743632713,3.8169514066500025e-27,True
G1,226,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7270943261599287,8.475782682210074,0.9346776661635893,-0.15400127520373666,115.79947372837341,0.07739041008948125,0.9265974524369001,115.02844170540266,3.878840312983223e-27,True
G1,227,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7271371769934651,8.474875449409039,0.9344596790913845,-0.15506689544300326,115.75976401898072,0.07632478985021465,0.9265728419706389,115.00990234208973,3.915273359458616e-27,True
G1,228,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7253845239478538,8.48037354362568,0.9325911189339207,-0.1501563985748585,115.21268155730309,0.08123528671835942,0.9240701033342753,114.36651981977275,5.415874862943568e-27,True
G1,229,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7269770816317438,8.470262469589729,0.9362563395786982,-0.16100373941998466,116.25571318883613,0.07038794587323324,0.9292317497223299,115.61479869336449,2.8859604176929572e-27,True
G1,230,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.702984376417267,8.265600006744718,0.9401216483322176,-0.11812258685243865,116.57615508600497,0.11326909844077926,0.9265465225932312,114.90628263846611,4.1252976181258245e-27,True
G1,231,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.726935007816888,8.474058237165869,0.9339512320465475,-0.15644097022695344,115.54093897881967,0.07495071506626447,0.9263826473193848,114.81721134021063,4.314817692433894e-27,True
G1,232,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.726991410878232,8.47347291001252,0.9343667361484235,-0.15720244596152463,115.60516242666677,0.07418923933169327,0.9269144509481212,114.89499732662102,4.148841390009573e-27,True
G1,233,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7271425474059392,8.472108850156637,0.9385383732445425,-0.16156332328460066,116.64727548710493,0.06982836200861725,0.9316443097871361,116.01200443023038,2.362141053508056e-27,True
G1,234,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7255066494842266,8.472925774374586,0.9310368855660918,-0.1545121595424908,114.63150358722464,0.07687952575072708,0.9232592165145054,113.87352993001002,6.944521292958816e-27,True
G1,235,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7393988701524343,8.975914951832467,0.9054782943461581,-0.14214388234660033,108.2051007853986,0.08924780294661759,0.8961957051159186,107.23904266424267,1.9729311025220148e-25,True
G1,236,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.725940980327628,8.471068992784462,0.9323120087800868,-0.15605220330073022,114.84615558455448,0.07533948199248769,0.9247188127493808,114.1153715180833,6.147154760237512e-27,True
G1,237,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7064522815489684,8.249192208552092,0.9390761261822633,-0.1269840403854969,116.05496772619063,0.104407644907721,0.9270369634189817,114.63280561480485,4.735314696346897e-27,True
G1,238,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7003578601741025,8.243261685654822,0.9314901010083085,-0.12414036142001146,114.09324461319534,0.10725132387320646,0.9190494477474107,112.61634390492577,1.3092020036141463e-26,True
G1,239,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.706734207049474,8.245969741444974,0.9395291549487452,-0.12825672493351561,116.07332633377257,0.10313496035970228,0.9276220262280057,114.68301663788964,4.616917973775988e-27,True
G1,240,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7013279110319313,8.238280414695398,0.9320761586681616,-0.12633938922971746,114.16732497636349,0.10505229606350043,0.9199058291760507,112.74739801090368,1.2254634631155044e-26,True
G1,241,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.708258666336967,8.245428677574813,0.9427638922254772,-0.12983170287167578,116.80927522493903,0.10155998242154213,0.9309807957995081,115.45095610974215,3.1345208868305922e-27,True
G1,242,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7088805428701468,8.245774069269935,0.9444645294170779,-0.13028070394140615,117.2068888141988,0.10111098135181176,0.9326824294981415,115.85547887076973,2.556131813151497e-27,True
G1,243,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7273865055097808,8.474926088823585,0.942459309633197,-0.15740552770676258,117.08564741805549,0.07398615758645533,0.9347576215511326,116.36396077079598,1.9780285747672646e-27,True
G1,244,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7267623006719288,8.469042762372013,0.9374383423513717,-0.15656427524253347,115.8221594108021,0.07482741005068444,0.9296225782898299,115.09188371792106,3.756712049525057e-27,True
G1,245,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7053005998700523,8.23334938612438,0.937829532564402,-0.1302116342988696,115.5349478337007,0.10118005099434832,0.9259637949138588,114.20086534321501,5.887751983450495e-27,True
G1,246,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7079325588622947,8.239029313939124,0.9428115419673241,-0.1304176883303026,116.77986491272281,0.1009739969629153,0.9308691964494943,115.4373461992543,3.156106844302849e-27,True
G1,247,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.6986679078291493,8.14930823938289,0.9308783373811061,-0.12284059773704997,113.75598956428769,0.10855108755616794,0.9177768917107346,112.24471762832184,1.5791006171820056e-26,True
G1,248,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7271035159171964,8.47106351706041,0.9389900925539099,-0.1551111017561433,116.26004893173013,0.07628058353707463,0.9308230944429996,115.49947755356357,3.0587581775558003e-27,True
G1,249,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.7069515411351388,8.232431377542436,0.9411570145759373,-0.1312259884945633,116.4747789103858,0.10016569679865463,0.9292593909051824,115.15969119590522,3.630428897792811e-27,True
G1,250,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7272232977241104,8.472370655390801,0.939077003448935,-0.1543757711758667,116.36144504479932,0.0770159141173512,0.9307639555557535,115.58672661708374,2.927102969137607e-27,True
G1,251,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,276,1.7271564725507773,8.488539039048636,0.9460827242196034,-0.15125678882362964,118.11020303753935,0.08013489646958827,0.9372397810379542,117.25947276287866,1.2593232929042206e-27,True
G1,252,1,"{'name': 'cheb_d7', 'family': 'chebyshev', 'degree': 7, 'spline_smoothing_factor': 1.0}",286,277,1.708496686676686,8.236239014226534,0.9441278370883471,-0.13112409904479658,117.37010049989783,0.10026758624842134,0.9321344931059712,116.04600028823143,2.3219943043394595e-27,True
