label,model,amplitude,q,naive_p,naive_se,deviance,residual_rms,lag1,edf,fit_bins,converged
H2,pois_poly3,1.1489712563648187,176.86798978648886,1.1702206445248567e-40,0.08639419139877527,909.8563670965001,1.8458422403538606,,4.0,,True
H2,pois_poly5,1.0633697956271784,151.4954369606661,4.0838826624414747e-35,0.08639419139877527,741.0953786256778,1.6483531289078182,,6.000000000000002,,True
H2,pois_poly7,1.056042202921857,149.41474580165692,1.1637347165843888e-34,0.08639419139877527,672.533747170216,1.5684813452326747,,8.0,,True
H2,pois_poly9,0.38500183074535066,19.858959990073608,4.168552115976151e-06,0.08639419139877527,380.2540422143534,1.1618013443045667,,9.999999999999998,,True
H2,pois_poly12,-0.04523296658345009,0.0,1.0,0.08639419139877527,316.75813257800223,1.0535498009147828,,12.999999999999996,,True
H2,pois_poly16,-0.017907485355146118,0.0,1.0,0.08639419139877527,297.6765205073548,1.018695753073861,,17.0,,True
H2,pois_poly20,-0.0013103060735548406,0.0,1.0,0.08639419139877527,282.05249262079303,0.9921634369519055,,21.0,,True
H2,pspline_8_0.1,0.14226165941756685,2.7114815396285334,0.04981421295636513,0.08639419139877527,345.58495912660214,1.1060442365247867,,11.936365837342143,,True
H2,pspline_8_1,0.215699085794413,6.233436222840368,0.006268012152518747,0.08639419139877527,349.81091546583144,1.110282302431547,,11.471046736131184,,True
H2,pspline_8_10,0.5173473751510853,35.858771883301884,1.0607536307774897e-09,0.08639419139877527,417.64517453247254,1.2196862320793724,,9.717837599618601,,True
H2,pspline_8_100,0.9343276508013149,116.95783349920963,1.466180750101135e-27,0.08639419139877527,615.4676835909083,1.4922258989595196,,7.1852116919505,,True
H2,pspline_16_0.1,0.0055087782822756184,0.00406575774472164,0.4745793526910722,0.08639419139877527,289.9391268171589,1.0067453680769818,,19.781832149104403,,True
H2,pspline_16_1,0.011536524715390595,0.017831214040736995,0.44688570889378915,0.08639419139877527,300.93336365906816,1.0267491970470395,,18.49707224613262,,True
